Article Date,WriterID,Writer Email ID,Writer Name,FSN,Description Type,Source,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
2015-02-24,73343,\N,\N,BLADYMZ9ZG6FHPJP,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Chhipa,90,http://www.flipkart.com/search?q=BLADYMZ9ZG6FHPJP,NA,0
2015-02-24,73343,\N,\N,DNSEYKSUQHFRCDSG,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,DinnerSet,Luxury Ware,136,http://www.flipkart.com/search?q=DNSEYKSUQHFRCDSG,NA,0
2015-02-24,73343,\N,\N,MLDDZZZJWJE3XWCR,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Bakeware,Mould,JB Collection,96,http://www.flipkart.com/search?q=MLDDZZZJWJE3XWCR,NA,0
2015-02-24,73343,\N,\N,ARFDXPFWVQ6GHM6H,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,FlowerAndVase,ArtificialFlower,Fourwalls,96,http://www.flipkart.com/search?q=ARFDXPFWVQ6GHM6H,NA,0
2015-02-24,73343,\N,\N,BEBDZNNT9ZXTNE8T,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,Living,Fun ON,104,http://www.flipkart.com/search?q=BEBDZNNT9ZXTNE8T,NA,0
2015-02-24,73343,\N,\N,BDSDZ4EQRVSGU42T,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Story @ Home,99,http://www.flipkart.com/search?q=BDSDZ4EQRVSGU42T,NA,0
2015-02-24,73343,\N,\N,KHKDZNGS5HZZTE9E,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Cutlery,CutleryKnife,Smart Cook,80,http://www.flipkart.com/search?q=KHKDZNGS5HZZTE9E,NA,0
2015-02-24,73343,\N,\N,MUGDYGYJ5FS3JGTK,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,Mug,meSleep,74,http://www.flipkart.com/search?q=MUGDYGYJ5FS3JGTK,NA,0
2015-02-24,73343,\N,\N,CRLEFFDY9Y3RXZTG,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,CasseroleAndSet,OtherCasseroleAndSet,Arcuisine,92,http://www.flipkart.com/search?q=CRLEFFDY9Y3RXZTG,NA,0
2015-02-24,73343,\N,\N,CNTEYHPAFJYJHGCV,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Storage,Container,Tallboy,134,http://www.flipkart.com/search?q=CNTEYHPAFJYJHGCV,NA,0
2015-02-24,73343,\N,\N,BEDDZ5YCHXUGD4TY,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,BeddingSet,Dexim,124,http://www.flipkart.com/search?q=BEDDZ5YCHXUGD4TY,NA,0
2015-02-24,73343,\N,\N,CKSEFAMDRFBZFKHG,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Cookware,CookwareSet,Relish,140,http://www.flipkart.com/search?q=CKSEFAMDRFBZFKHG,NA,0
2015-02-24,73343,\N,\N,PTPDZDQGEDPKFYAM,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,PotAndPan,Pot,Vinod,100,http://www.flipkart.com/search?q=PTPDZDQGEDPKFYAM,NA,0
2015-02-24,73343,\N,\N,CRNDPZZ4KXZTFHHE,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Fabutex,77,http://www.flipkart.com/search?q=BLADYMRDGRQGPTFJ,NA,0
2015-02-24,73343,\N,\N,PLWEYTXBKCHHHVZD,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingPillow,Zikrak Exim,93,http://www.flipkart.com/search?q=PLWEYTXBKCHHHVZD,NA,0
2015-02-24,73343,\N,\N,GLSEYC66N5XBRZV2,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,BarAndGlassware,BarGlass,Stallion,70,http://www.flipkart.com/search?q=GLSEYC66N5XBRZV2,NA,0
2015-02-24,73343,\N,\N,CLCDYMYJTWWMWH5X,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,BroomAndBrush,Zibo,100,http://www.flipkart.com/search?q=CLCDYMYJTWWMWH5X,NA,0
2015-02-24,73343,\N,\N,CRNDYZBA3CJSEAVH,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Home Candy,85,http://www.flipkart.com/search?q=CRNDYZBA3CJSEAVH,NA,0
2015-02-24,73343,\N,\N,PRCEF977CJ4Z5GYR,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,PressureCookerAndPan,PressureCooker,Kitchen Star,103,http://www.flipkart.com/search?q=PRCEF977CJ4Z5GYR,NA,0
2015-02-24,73343,\N,\N,KHRDXNDVQXXNDKHC,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,KeyHolder,Aapno Rajasthan,113,http://www.flipkart.com/search?q=KHRDXNDVQXXNDKHC,NA,0
2015-02-24,56035,\N,\N,MUGDZQ4HVGKFE8RA,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,Mug,Hot Muggs,70,http://www.flipkart.com/search?q=MUGDZQ4HVGKFE8RA,NA,0
2015-02-24,56035,\N,\N,POSDZZN7YYDFUK5T,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,Poster,Shopkeeda Paper Print,84,http://www.flipkart.com/search?q=POSDZZN7YYDFUK5T,NA,0
2015-02-24,56035,\N,\N,BLAEYGTKXDVR8BDN,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Mosgard,105,http://www.flipkart.com/search?q=BLAEYGTKXDVR8BDN,NA,0
2015-02-24,56035,\N,\N,CRNDYZ36GBX7XSZA,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Cortina,93,http://www.flipkart.com/search?q=CRNDYZ36GBX7XSZA,NA,0
2015-02-24,56035,\N,\N,MUGDZ3GVPXJHGHS4,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,Mug,UPC,81,http://www.flipkart.com/search?q=MUGDZ3GVPXJHGHS4,NA,0
2015-02-24,56035,\N,\N,TCVEF7394DEMCB5B,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingTableCover,Katwa Clasic,70,http://www.flipkart.com/search?q=TCVEF7394DEMCB5B,NA,0
2015-02-24,56035,\N,\N,MLDDZZZJZ8PYGYXP,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Tableware,OtherTableware,JB Collection,81,http://www.flipkart.com/search?q=MLDDZZZJZ8PYGYXP,NA,0
2015-02-24,56035,\N,\N,BLAEFYJEUYWRZRSW,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Satcap,97,http://www.flipkart.com/search?q=BLAEFYJEUYWRZRSW,NA,0
2015-02-24,56035,\N,\N,BLAEYEG6YZAJBHPM,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Christys Collection,112,http://www.flipkart.com/search?q=BLAEYEG6YZAJBHPM,NA,0
2015-02-24,56035,\N,\N,STIEFKEENFKVC88G,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallDecalAnSticker,SYGA,83,http://www.flipkart.com/search?q=STIEFKEENFKVC88G,NA,0
2015-02-24,56035,\N,\N,BDSDMEVYVYJGGGJB,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Swayam,91,http://www.flipkart.com/search?q=BDSDMEVYVYJGGGJB,NA,0
2015-02-24,56035,\N,\N,BLADPVFV8FJJAPMN,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Blanket,Zyne,102,http://www.flipkart.com/search?q=BLADPVFV8FJJAPMN,NA,0
2015-02-24,56035,\N,\N,MATEYN3YE5XMYZC8,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,FloorCovering,FloorMat,Shamrock,93,http://www.flipkart.com/search?q=MATEYN3YE5XMYZC8,NA,0
2015-02-24,56035,\N,\N,PTPDYAVYNGCWZAZ6,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,PotAndPan,OtherPotAndPan,Tallboy,99,http://www.flipkart.com/search?q=PTPDYAVYNGCWZAZ6,NA,0
2015-02-24,56035,\N,\N,MCWDWBDHCYCEZNDF,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Mop,Leifheit,90,http://www.flipkart.com/search?q=MCWDWBDHCYCEZNDF,NA,0
2015-02-24,56035,\N,\N,BTWDRCSRDNPNRTYZ,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bath,BathTowel,Athom Trendz,100,http://www.flipkart.com/search?q=BTWDRCSRDNPNRTYZ,NA,0
2015-02-24,56035,\N,\N,BWLDZ3PGUZGRAE9U,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Tableware,TableBowl,IVEO,100,http://www.flipkart.com/search?q=BWLDZ3PGUZGRAE9U,NA,0
2015-02-24,76751,\N,\N,CPCDZK5CXJQWFHPR,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,CushionPillowCover,Dekor World,137,http://www.flipkart.com/search?q=CPCDZK5CXJQWFHPR,NA,0
2015-02-24,76751,\N,\N,CPGEFFYSZ8BGVAET,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,FloorCovering,CarpetRug,Status Iris,110,http://www.flipkart.com/search?q=CPGEFFYSZ8BGVAET,http://www.realsimple.com/home-organizing/decorating/decorating-tips-techniques/timeless-home-decorating-tips/advice-top-carpeting-area-rug,0
2015-02-24,76751,\N,\N,BCVDS4MTDYYGGREC,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Little India,86,http://www.flipkart.com/search?q=BCVDS4MTDYYGGREC,NA,0
2015-02-24,76751,\N,\N,BDSDZQMXCTVWCMNP,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Bed,Bedsheet,Story @ Home,95,http://www.flipkart.com/search?q=BDSDZQMXCTVWCMNP,NA,0
2015-02-24,76751,\N,\N,INSDXPNCHWB72GJZ,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,IncenseStick,Durga,110,http://www.flipkart.com/search?q=INSDXPNCHWB72GJZ,NA,0
2015-02-24,76751,\N,\N,SHIDZVF6PFRFY9VV,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,TableDecor,TableShowpiece,Archies,97,http://www.flipkart.com/search?q=SHIDZVF6PFRFY9VV,Pepperfry,0
2015-02-24,76751,\N,\N,TCKEYEG9VJ9KHRH7,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,Clock,TableClock,Aptron,123,http://www.flipkart.com/search?q=TCKEYEG9VJ9KHRH7,Pepperfry,0
2015-02-24,76751,\N,\N,CTHDZT57FURYYQXG,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,CandleAndHolder,CandleHolder,JB Collection,110,http://www.flipkart.com/search?q=CTHDZT57FURYYQXG,NA,0
2015-02-24,76751,\N,\N,CRNDXM38AZ5VUXQD,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Dekor World,100,http://www.flipkart.com/search?q=CRNDXM38AZ5VUXQD,Pepperfry,0
2015-02-24,76751,\N,\N,BEBDZBHRZHH9SRYF,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,BeanBag,Pebbleyard,128,http://www.flipkart.com/search?q=BEBDZBHRZHH9SRYF,http://mitchellfauxleathers.com/Default/ViewPoint/Read/faux-leather-viewpoint/2014/04/07/what-is-faux-leather ; http://wyattfleming.hubpages.com/hub/Artificial-Leather-Pros-and-Cons3T3N2,0
2015-02-24,76751,\N,\N,GRTEYFB8GH6BDDGE,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,GraterAndSlicer,Tescoma,97,http://www.flipkart.com/search?q=GRTEYFB8GH6BDDGE,NA,0
2015-02-24,76751,\N,\N,PTPDVPEXHUKXQ9Y2,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,CasseroleAndSet,OtherCasseroleAndSet,WllBerg,160,http://www.flipkart.com/search?q=PTPDVPEXHUKXQ9Y2,NA,0
2015-02-24,76751,\N,\N,PTGDZCGFXDKYHU6U,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallPainting,Om Arts,95,http://www.flipkart.com/search?q=PTGDZCGFXDKYHU6U,Pepperfry,0
2015-02-24,76751,\N,\N,DNSEYNY9QPSFANDK,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,DinnerSet,Devidayal,110,http://www.flipkart.com/search?q=DNSEYNY9QPSFANDK,NA,0
2015-02-24,76751,\N,\N,PTPEY6KFRGYQ77WG,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,PotAndPan,PanAndTawa,Visalam Cookwares,97,http://www.flipkart.com/search?q=PTPEY6KFRGYQ77WG,NA,0
2015-02-24,76751,\N,\N,WBTDS6WZEBMUTNAJ,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Storage,Sipper,Carbon,88,http://www.flipkart.com/search?q=WBTDS6WZEBMUTNAJ,NA,0
2015-02-24,76751,\N,\N,CTBE28YUAQNNDKUG,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,KitchenTool,CuttingBoard,Phoenix,99,http://www.flipkart.com/search?q=CTBE28YUAQNNDKUG,http://www.cuttingboard.com/blog/top-five-benefits-of-a-bamboo-cutting-board/,0
2015-02-24,62182,\N,\N,9788190645126,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Khanna Publishers,136,http://www.flipkart.com/search?q=9788190645126,NA,0
2015-02-24,62182,\N,\N,9788131517215,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Cengage,121,http://www.flipkart.com/search?q=9788131517215,NA,0
2015-02-24,62182,\N,\N,9788190858526,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Disha Publications,101,http://www.flipkart.com/search?q=9788190858526,NA,0
2015-02-24,62182,\N,\N,9781259006005,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw Hill Education,152,http://www.flipkart.com/search?q=9781259006005,NA,0
2015-02-24,62182,\N,\N,9788126545667,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,129,http://www.flipkart.com/search?q=9788126545667,NA,0
2015-02-24,62182,\N,\N,9788120349674,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Microsoft Press,131,http://www.flipkart.com/search?q=9788120349674,NA,0
2015-02-24,62182,\N,\N,9788187414933,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Rachna Sagar,119,http://www.flipkart.com/search?q=9788187414933,NA,0
2015-02-24,62182,\N,\N,9788126503902,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,124,http://www.flipkart.com/search?q=9788126503902,NA,0
2015-02-24,62182,\N,\N,9789383262854,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,MTG,128,http://www.flipkart.com/search?q=9789383262854,NA,0
2015-02-24,62182,\N,\N,9780195693126,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford University Press,135,http://www.flipkart.com/search?q=9780195693126,NA,0
2015-02-24,62182,\N,\N,9788172455071,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Goodwill Publishing House,123,http://www.flipkart.com/search?q=9788172455071,NA,0
2015-02-24,62182,\N,\N,9788131773666,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,134,http://www.flipkart.com/search?q=9788131773666,NA,0
2015-02-24,62182,\N,\N,9789384248581,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,MTG,127,http://www.flipkart.com/search?q=9789384248581,NA,0
2015-02-24,62182,\N,\N,9788131702444,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,136,http://www.flipkart.com/search?q=9788131702444,NA,0
2015-02-24,62182,\N,\N,9788123902630,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,CBS,143,http://www.flipkart.com/search?q=9788123902630,NA,0
2015-02-24,62182,\N,\N,9788184510805,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Dreamland Publications,87,http://www.flipkart.com/search?q=9788184510805,NA,0
2015-02-24,62182,\N,\N,9789382314103,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,G. R. Bathla Publications,139,http://www.flipkart.com/search?q=9789382314103,NA,0
2015-02-24,62182,\N,\N,9781259003905,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Mc Graw Hill Education,140,http://www.flipkart.com/search?q=9781259003905,NA,0
2015-02-24,62182,\N,\N,9780195686951,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford University Press,144,http://www.flipkart.com/search?q=9780195686951,NA,0
2015-02-24,62182,\N,\N,9780195691474,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford University Press,130,http://www.flipkart.com/search?q=9780195691474,NA,0
2015-02-24,62182,\N,\N,9789351765370,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Arihant,128,http://www.flipkart.com/search?q=9789351765370,NA,0
2015-02-24,62182,\N,\N,9781259029882,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw Hill Education,133,http://www.flipkart.com/search?q=9781259029882,NA,0
2015-02-24,62182,\N,\N,9788131762196,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,127,http://www.flipkart.com/search?q=9788131762196,NA,0
2015-02-24,62182,\N,\N,9789350235317,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Shroff Publishers and Distributors,138,http://www.flipkart.com/search?q=9789350235317,NA,0
2015-02-24,62182,\N,\N,9789350944011,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Arihant,125,http://www.flipkart.com/search?q=9789350944011,NA,0
2015-02-24,62182,\N,\N,9789351760085,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Arihant,123,http://www.flipkart.com/search?q=9789351760085,NA,0
2015-02-24,62182,\N,\N,9789351103646,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Shroff Publishers and Ditributors,144,http://www.flipkart.com/search?q=9789351103646,NA,0
2015-02-24,62182,\N,\N,9789383454259,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Access Publishing,157,http://www.flipkart.com/search?q=9789383454259,NA,0
2015-02-24,62182,\N,\N,9788131518069,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Cengage,103,http://www.flipkart.com/search?q=9788131518069,NA,0
2015-02-24,62182,\N,\N,9788173665783,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,OReilly,90,http://www.flipkart.com/search?q=9788173665783,NA,0
2015-02-24,62182,\N,\N,9788177290127,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Cosmos Bookhive,120,http://www.flipkart.com/search?q=9788177290127,NA,0
2015-02-24,62182,\N,\N,9788131518472,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Cengage,109,http://www.flipkart.com/search?q=9788131518472,NA,0
2015-02-24,62182,\N,\N,9780195683998,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford University Press,135,http://www.flipkart.com/search?q=9780195683998,NA,0
2015-02-24,62182,\N,\N,9780195673913,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford University Press,137,http://www.flipkart.com/search?q=9780195673913,NA,0
2015-02-24,62182,\N,\N,9780070681200,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw Hill Education,140,http://www.flipkart.com/search?q=9780070681200,NA,0
2015-02-24,62182,\N,\N,9781259002298,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw Hill Education,142,http://www.flipkart.com/search?q=9781259002298,NA,0
2015-02-24,62182,\N,\N,9788121928755,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,S. Chand,203,http://www.flipkart.com/search?q=9788121928755,NA,0
2015-02-24,60952,\N,\N,COMDU5XFF2XDFGB3,Rich Product Description,Inhouse,Electronics,IT,Laptop,Laptop,Laptop,Toshiba,600,http://www.flipkart.com/search?q=COMDU5XFF2XDFGB3,NA,0
2015-02-24,60952,\N,\N,COMDXNBYYQ3CRHDF,Rich Product Description,Inhouse,Electronics,IT,Laptop,Laptop,Laptop,Asus,600,http://www.flipkart.com/search?q=COMDXNBYYQ3CRHDF,NA,0
2015-02-24,60952,\N,\N,ACCDXWA2FCTTDRGF,Rich Product Description,Inhouse,Electronics,CCCAcc,MobileAccessory,PersonalAudio,WiredHeadset,Skullcandy,200,http://www.flipkart.com/search?q=ACCDXWA2FCTTDRGF,NA,0
2015-02-24,60952,\N,\N,ACCDXWA2WPTTTJ4W,Rich Product Description,Inhouse,Electronics,CCCAcc,MobileAccessory,PersonalAudio,WiredHeadset,Skullcandy,250,http://www.flipkart.com/search?q=ACCDXWA2WPTTTJ4W,NA,0
2015-02-24,60952,\N,\N,ACCDXVVYEHFNH2Y3,Rich Product Description,Inhouse,Electronics,CCCAcc,MobileAccessory,PersonalAudio,WiredHeadset,Skullcandy,200,http://www.flipkart.com/search?q=ACCDXVVYEHFNH2Y3,NA,0
2015-02-24,55863,\N,\N,GLSEFKH2JKENCGSS,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,BarAndGlassware,BarAndGlassware,Lalco Interior,90,http://www.flipkart.com/search?q=GLSEFKH2JKENCGSS,NA,0
2015-02-24,55863,\N,\N,MOSEYB4JYECGFKYC,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,MopSet,Quick 2 Clean,132,http://www.flipkart.com/search?q=MOSEYB4JYECGFKYC,NA,0
2015-02-24,55863,\N,\N,STIDZ86SAAYGHE5U,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,WallDecor,WallDecalAnSticker,SYGA,81,http://www.flipkart.com/search?q=STIDZ86SAAYGHE5U,NA,0
2015-02-24,55863,\N,\N,CRNDXV33PJGW72GZ,Regular Description,Inhouse,HomeAndFurniture,HomeFurnishing,HomeFurnishing,Living,LivingRoomCurtain,Cortina,65,http://www.flipkart.com/search?q=CRNDXV33PJGW72GZ,NA,0
2015-02-24,55863,\N,\N,VASEYTMVPKWXBUEQ,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,FlowerAndVase,OtherFlowerAndVase,Sunrise,65,http://www.flipkart.com/search?q=VASEYTMVPKWXBUEQ,NA,0
2015-02-24,55863,\N,\N,VASEY7SDRMZPHZMH,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,FlowerAndVase,OtherFlowerAndVase,Fourwalls,75,http://www.flipkart.com/search?q=VASEY7SDRMZPHZMH,NA,0
2015-02-24,55863,\N,\N,BWLEYZ3F9CJHYJKX,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,Bakeware,BakingDish,Treo,112,http://www.flipkart.com/search?q=BWLEYZ3F9CJHYJKX,NA,0
2015-02-24,55863,\N,\N,WCKEFBPUAVHFMYFK,Regular Description,Inhouse,HomeAndFurniture,HomeDecor,HomeDecor,Clock,WallClock,Regent,75,http://www.flipkart.com/search?q=WCKEFBPUAVHFMYFK,NA,0
2015-02-24,55863,\N,\N,DNSEYQHEN7QNE8ZB,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,DinnerwareAndCrockery,DinnerSet,Corelle,111,http://www.flipkart.com/search?q=DNSEYQHEN7QNE8ZB,NA,0
2015-02-24,55863,\N,\N,PRCEYFB8H3EG65YB,Regular Description,Inhouse,HomeAndFurniture,HouseHold,HouseHold,PressureCookerAndPan,PressureCooker,Jaypee Kukeezi,112,http://www.flipkart.com/search?q=PRCEYFB8H3EG65YB,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4J8VQ8KDY,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,47,http://www.flipkart.com/search?q=KTAE2UX4J8VQ8KDY,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4K2HKHP82,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,48,http://www.flipkart.com/search?q=KTAE2UX4K2HKHP82,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4XEFFKMBX,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,53,http://www.flipkart.com/search?q=KTAE2UX4XEFFKMBX,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4HCJUAP2D,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,55,http://www.flipkart.com/search?q=KTAE2UX4HCJUAP2D,NA,0
2015-02-24,55863,\N,\N,KTAE2UX46EGCJGMN,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,43,http://www.flipkart.com/search?q=KTAE2UX46EGCJGMN,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4FTHT4ZNZ,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,48,http://www.flipkart.com/search?q=KTAE2UX4FTHT4ZNZ,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4HZUFUF29,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,51,http://www.flipkart.com/search?q=KTAE2UX4HZUFUF29,NA,0
2015-02-24,55863,\N,\N,KTAE2UX4ANBBANKG,Regular Description,Crowdsourced,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenKurta,Max,47,http://www.flipkart.com/search?q=KTAE2UX4ANBBANKG,NA,0
